Psi;fMod2ss;fMod2pp;fMod2ps;fMod2sp;fMod2s;fMod2p;fMulssRe;fMulssIm;fMulppRe;fMulppIm;fMulpsRe;fMulpsIm;fMulspRe;fMulspIm;fQQRe;fQQIm;fDQRe;fDQIm;fMagRe;fMagIm;fDQ=(0.0, 0.0) fQQ=(-0.0, 0.0) ncount=33268 Energy=4.511
0.0 ; 2.1847352404252423E-4 ; 3.4712275122026956E-5 ; 1.63569545558956E-5 ; 1.6356998074389456E-5 ; 2.3483047859841982E-4 ; 5.106927319641641E-5 ; -0.0014899895741584564 ; -0.014705558646696267 ; 0.0035740454418087785 ; -0.004683852506421701 ; 0.003986323855080656 ; -6.827713221207344E-4 ; -0.0039863300919622474 ; 6.827667773886768E-4 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
2.0 ; 6.699432534050405E-4 ; 1.8025730219165437E-4 ; 9.334800151005635E-6 ; 9.33477328983766E-6 ; 6.792780535560462E-4 ; 1.8959207548149203E-4 ; -0.024855482018070977 ; 0.007221375703727846 ; -0.009930031770764495 ; 0.009036136963507255 ; -0.0016823031967448502 ; 0.002550422730691462 ; 0.0016822865944319345 ; -0.0025504284157827806 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
4.0 ; 0.03724631191074966 ; 0.03044705020884045 ; 9.572567022060939E-4 ; 9.572545187500469E-4 ; 0.038203568612955756 ; 0.031404304727590496 ; -0.15846218330533893 ; 0.11016373438139626 ; -0.14177707988769095 ; 0.10171681192093936 ; -0.022129859478591012 ; 0.021622350049518423 ; 0.02212969108530261 ; -0.021622471903534182 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
6.0 ; 0.0013171929960061855 ; 6.066518723196585E-4 ; 6.757362981277124E-5 ; 6.757337012396672E-5 ; 0.0013847666258189567 ; 6.742252424436253E-4 ; -0.008976638846504728 ; -0.035165507973376524 ; 0.0011378040686808775 ; -0.024604009311918085 ; 0.008145593572082041 ; -0.0011058639930963377 ; -0.00814557639221553 ; 0.0011058731222648238 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
8.0 ; 7.350634383621405E-4 ; 4.198658629421524E-4 ; 4.100100080403724E-5 ; 4.100091820569467E-5 ; 7.760644391661777E-4 ; 4.608667811478471E-4 ; -4.8334909808005617E-4 ; -0.027107744502476147 ; 0.0026481878571928703 ; -0.020318783526952804 ; 0.006402247058095137 ; -1.1060475192956322E-4 ; -0.006402240536590947 ; 1.1060884831848098E-4 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
10.0 ; 0.0015772998027914656 ; 0.002859880064530129 ; 1.2813886426692127E-4 ; 1.2813880588566817E-4 ; 0.001705438667058387 ; 0.002988018870415797 ; 0.0019515827447321875 ; -0.03966725510521152 ; 0.018713247902155866 ; -0.05009685037487475 ; 0.011313339803062235 ; 3.8367534110108606E-4 ; -0.011313337272829066 ; -3.836738678679372E-4 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
12.0 ; 7.900362696093146E-5 ; 5.086862752127901E-4 ; 7.166822191741459E-6 ; 7.166831246521708E-6 ; 8.617044915267291E-5 ; 5.158531064593118E-4 ; 0.002851928295880714 ; -0.008418439995396201 ; -0.02250532998559327 ; -0.0014820247812862531 ; 0.0026276216019688148 ; 5.122762034374604E-4 ; -0.0026276230534134875 ; -5.122775963202845E-4 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
14.0 ; 4.908522030106192E-5 ; 8.3703501599452E-4 ; 5.086429833733514E-6 ; 5.086534397600781E-6 ; 5.417165013479543E-5 ; 8.421215503921208E-4 ; -9.572503952959011E-4 ; -0.006940381256225609 ; -0.02176261300128517 ; 0.019063674654977034 ; 0.001467700383340339 ; 0.0017123917245992915 ; -0.0014677178650248407 ; -0.0017124072723180383 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
16.0 ; 8.235496916895289E-4 ; 6.32393845749732E-4 ; 1.9564313468466046E-4 ; 1.9564223402799782E-4 ; 0.0010191928263741895 ; 8.280360797777299E-4 ; 0.016454461065501084 ; -0.023511707780028184 ; -0.02425462989752488 ; -0.006641293118348584 ; 0.012817880303274166 ; -0.005598667628605632 ; -0.012817805073192275 ; 0.005598759428091567 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
18.0 ; 0.003095725265153841 ; 0.006146285919998637 ; 1.9361999190067492E-4 ; 1.9361992159437744E-4 ; 0.0032893452570545156 ; 0.006339905841593014 ; 0.04859549746903648 ; -0.027096178529281763 ; 0.07329683922994641 ; -0.0278183263137455 ; 0.01347659577345674 ; -0.003464297657465772 ; -0.013476596235941317 ; 0.003464285711050659 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
20.0 ; 0.009922673452785635 ; 0.10336764827649039 ; 6.368021097981667E-4 ; 6.368035164624141E-4 ; 0.010559475562583801 ; 0.10400445179295281 ; -0.09897296117178762 ; 0.011270599348457718 ; -0.31201448574681406 ; 0.0775539100280673 ; -0.024483395221218254 ; 0.006112730015287265 ; 0.0244834452263538 ; -0.006112644788514003 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
