Psi;fMod2ss;fMod2pp;fMod2ps;fMod2sp;fMod2s;fMod2p;fMulssRe;fMulssIm;fMulppRe;fMulppIm;fMulpsRe;fMulpsIm;fMulspRe;fMulspIm;fQQRe;fQQIm;fDQRe;fDQIm;fMagRe;fMagIm;fDQ=(0.0, 0.0) fQQ=(-0.0, 0.0) ncount=259890 Energy=9.0
0.0 ; 7.85769474679955E22 ; 2.909304743921344E23 ; 4.965032764159181E19 ; 4.96498884497626E19 ; 7.86265977956371E22 ; 2.9098012428058417E23 ; -2.8031579953281647E11 ; 522836.28260245355 ; -5.3937971262455695E11 ; 1088477.4038634887 ; -79169.65023562897 ; -7.046298860772511E9 ; 71264.72693222061 ; 7.046267696070306E9 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
1.0 ; 7.86347931141917E22 ; 2.909449323199029E23 ; 5.409324352534036E19 ; 5.409272754872275E19 ; 7.868888635771705E22 ; 2.9099902504745164E23 ; -2.804182450170853E11 ; -6.332264441654254E8 ; -5.393931086178197E11 ; -8.182608309786472E7 ; -2.1192430756105204E9 ; -7.042872447504442E9 ; 2.119230086813871E9 ; 7.04283972470378E9 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
2.0 ; 7.880837732515638E22 ; 2.9098828873432528E23 ; 6.739955644883375E19 ; 6.739892131718587E19 ; 7.887577688160522E22 ; 2.9105568765564248E23 ; -2.807254409682104E11 ; -1.2665379426584764E9 ; -5.394332781855008E11 ; -1.6468263232362837E8 ; -4.235810097070142E9 ; -7.03260046287235E9 ; 4.2357920239766154E9 ; 7.032566192137971E9 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
3.0 ; 7.909786124009258E22 ; 2.91060496609551E23 ; 8.950377785781004E19 ; 8.950298148378919E19 ; 7.918736501795039E22 ; 2.911499995910348E23 ; -2.812370088391222E11 ; -1.8989732267946746E9 ; -5.395001718177392E11 ; -2.474230807240869E8 ; -6.347186670493975E9 ; -7.0154828221380205E9 ; 6.347163514160976E9 ; 7.015447014146203E9 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
4.0 ; 7.950351113417842E22 ; 2.9116147759721175E23 ; 1.2029712312721059E20 ; 1.2029612383565136E20 ; 7.962380825730563E22 ; 2.912817737210474E23 ; -2.819523182563053E11 ; -2.5300917124777718E9 ; -5.3959370706525946E11 ; -3.2998906454460925E8 ; -8.450785699099463E9 ; -6.991519448239173E9 ; 8.45075746207591E9 ; 6.991482114174338E9 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
5.0 ; 8.002569500367195E22 ; 2.9129112207799444E23 ; 1.5962805277487097E20 ; 1.596268094313889E20 ; 8.018532305644681E22 ; 2.914507488874258E23 ; -2.828704878240546E11 ; -3.159449612400733E9 ; -5.3971376864845245E11 ; -4.123218150525252E8 ; -1.054402977498264E10 ; -6.960710371732942E9 ; 1.0543996461321196E10 ; 6.960671523282435E9 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
6.0 ; 8.066487780958678E22 ; 2.914492892240383E23 ; 2.0730302628688364E20 ; 2.0730149842548707E20 ; 8.087218083587366E22 ; 2.916565907224638E23 ; -2.839903862427163E11 ; -3.7865989092578487E9 ; -5.3986020860054517E11 ; -4.9436202742833275E8 ; -1.2624354387758833E10 ; -6.92305587000119E9 ; 1.2624316003028276E10 ; 6.923015519350743E9 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
7.0 ; 8.14216154171631E22 ; 2.9163580709050398E23 ; 2.6308746488990643E20 ; 2.6308561283914275E20 ; 8.1684702882053E22 ; 2.9189889270334313E23 ; -2.853106337559876E11 ; -4.411086365035316E9 ; -5.400328464614039E11 ; -5.760497354956285E8 ; -1.468921112059437E10 ; -6.878556646892798E9 ; 1.4689167671888191E10 ; 6.878514806722279E9 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
8.0 ; 8.229654723790882E22 ; 2.918504727060862E23 ; 3.267069179266792E20 ; 3.267047029341104E20 ; 8.26232541558355E22 ; 2.9217717740902034E23 ; -2.8682960387497906E11 ; -5.032452566235823E9 ; -5.402314694933973E11 ; -6.573241900201228E8 ; -1.6736070814567005E10 ; -6.827214045017025E9 ; 1.6736022310516796E10 ; 6.827170728493204E9 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
9.0 ; 8.329038768998755E22 ; 2.9209305222807434E23 ; 3.978484277537038E20 ; 3.978458121081423E20 ; 8.368823611774125E22 ; 2.9249089804018247E23 ; -2.8854542550366504E11 ; -5.650231048057574E9 ; -5.4045583297934656E11 ; -7.381237531870227E8 ; -1.876242672300471E10 ; -6.769030301127519E9 ; 1.8762373173786926E10 ; 6.768985521900825E9 ; -0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0
